MeanIntensity	MassDisplacement
0.014049115	0.163393127
0.029554604	0.714604278
0.014896108	0.763283931
0.014680745	0.057495147
0.017580851	0.85783981
0.013653755	0.271323935
0.013715331	0.056490079
0.015130024	0.285378526
0.01406112	0.109396298
0.02623112	0.189799768
0.014000001	0.351333752
0.021073851	0.899966219
0.014650389	0.057823508
0.016629091	0.460631482
0.012893643	0.041966261
0.015858652	0.119647557
0.013427872	0.217256463
0.012678756	0.104800743
0.018755329	0.648833768
0.013350959	0.179154242
0.015404486	0.206977849
0.027666452	1.155605534
0.030860253	1.244181644
0.017618968	1.221408667
0.016463523	0.106867181
0.018743316	0.493257058
0.015005161	0.350099305
0.014005603	0.159174595
0.019003333	0.379489703
0.028598757	3.454904656
0.016652859	0.350800367
0.014944357	0.130748537
0.025264819	0.307317922
0.022277848	1.068038765
0.012559619	0.296103452
0.013581012	0.274321436
0.01480076	0.256909075
0.013101271	0.213622214
0.022207284	0.734201183
0.012657421	0.272949877
0.013717217	0.344558904
0.01413742	0.195608004
0.023479929	0.649673613
0.015530794	0.290323956
0.017385622	0.320071804
0.016124711	0.219150555
0.014229692	0.064005279
0.014590184	0.196428342
0.013958917	0.06973703
0.02140523	1.046210641
0.01368984	0.127042641
0.024772837	0.467307037
0.013773905	0.248587244
0.013038719	0.268381354
0.014734218	0.247880371
0.025015669	1.458512699
0.018300654	0.896959675
0.014837577	0.0764495
0.014599107	0.937698509
0.014297386	0.346423717
0.014265864	0.323068721
0.013458824	0.217035977
0.023779725	2.876265688
0.015559773	0.113768806
0.015356038	0.246899103
0.014849674	0.227000157
0.022685819	0.345527034
0.032070912	2.37621225
0.013885555	0.084186595
0.014275886	0.12736843
0.035644259	0.144531001
0.017272528	0.429987038
0.023694059	0.334452113
0.020105581	0.925231732
0.020829316	0.668927485
0.019456485	0.643772932
0.014436926	0.199826677
0.017070358	0.742611904
0.012984018	0.146302967
0.017625747	1.206042164
0.014884697	0.679809126
0.015801994	1.123043207
0.015973219	0.200164224
0.017706477	0.280482491
0.023331354	0.869506755
0.022783762	0.97866721
0.013461385	0.546632233
0.017236663	0.791217035
0.012477719	0.318899578
0.013303168	0.228913465
0.01410096	0.125551157
0.017973857	0.089010773
0.013688495	0.201601042
0.012346814	0.166415576
0.013340337	0.121106424
0.013783732	0.249833938
0.014661721	0.229897739
0.020611036	0.872689015
0.013223141	0.083120053
0.019274566	0.542037199
0.013714776	0.493978577
0.025986705	0.537754041
0.013105414	0.581245439
0.026817972	0.76594578
0.016618451	0.321944724
0.017572057	0.42521626
0.02723652	0.136360091
0.014646301	0.157706783
0.018022529	1.320589856
0.016811066	0.129856097
0.013756288	0.557225838
0.01878225	0.324817543
0.020490846	0.566470907
0.014628074	0.281267486
0.018155411	0.334916793
0.014091061	0.311893561
0.018352254	0.431786895
0.018531335	0.431236125
0.019080574	1.090277115
0.023603126	0.333832926
0.018422253	0.220223975
0.012654708	0.32918107
0.01563292	0.199586498
0.021465429	0.907594146
0.019208193	0.177287462
0.014028376	0.315861443
0.014219213	0.068559435
0.014674923	0.351493537
0.012916496	0.270637671
0.016534973	0.024847583
0.01549864	0.477415691
0.022684767	0.877056592
0.014354422	0.297300089
0.017991522	1.195022253
0.025396187	1.016544958
0.018017019	0.586776979
0.01509804	0.186904001
0.018465639	0.486245083
0.013033449	0.135523726
0.015349453	0.314756859
0.013627451	0.161271759
0.014430148	0.414748026
0.015324577	0.057016821
0.013526571	0.242393541
0.013450009	0.134876455
0.015528511	0.19701014
0.026739473	1.074313281
0.017043168	0.481150367
0.013737232	0.42715003
0.013484163	0.248274564
0.026438126	0.733352636
0.013578765	0.426261737
0.016187434	0.200844897
0.016289593	0.24467354
0.013565427	0.273002076
0.026572289	0.110777095
0.014239483	0.343432853
0.012287582	0.21472715
0.015116475	0.277073873
0.024112728	0.512527395
0.015515772	0.406422471
0.016825502	0.270079893
0.01730719	0.19397472
0.014200207	0.260053048
0.01471522	0.526019186
0.016695502	0.55633158
0.013556458	0.090923041
0.014365105	0.526045013
0.015800773	0.16225609
0.034651509	1.521264768
0.030475459	0.712202641
0.014212565	0.312998869
0.021020352	0.182980099
0.01577294	0.294120148
0.018939816	0.456366201
0.01710371	0.260242378
0.015042435	0.80747929
0.014731819	0.14766986
0.0182041	0.271903876
0.018520011	0.58348389
0.012929529	0.21200317
0.013692257	0.241257236
0.012646479	0.275231658
0.014516684	0.154592238
0.017526023	0.616375372
0.013608623	0.169870072
0.01327577	0.155312639
0.015634448	0.397720545
0.01341968	0.140237408
0.019788146	0.481510065
0.019275105	0.575404168
0.014795009	0.285610476
0.015106432	0.726854669
0.028892734	1.352158089
0.01721133	0.484464257
0.015204115	0.112579191
0.022511021	1.320321324
0.019806764	0.106147534
0.015623024	0.07480212
0.016971309	0.227016866
0.01404588	0.072269064
0.016402716	0.191197864
0.03733418	0.434443796
0.014534836	0.462233135
0.013869666	0.151312856
0.013865547	0.025004222
0.015262924	0.361086183
0.017101578	0.155753216
0.014191001	0.30812904
0.021619958	0.495362279
0.013918807	0.457110223
0.015291297	0.170040768
0.013503395	0.093539504
0.014005603	0.256107535
0.017372753	0.718058832
0.01586974	0.3434114
0.015117648	0.229511793
0.014322251	0.155479704
0.01331124	0.152689622
0.014281046	0.192505598
0.015686275	0.0313091
0.016239908	0.213999254
0.014000001	0.120407256
0.013605443	0.305919694
0.026439759	0.684836178
0.015512754	0.290501013
0.015491172	0.196155804
0.015661297	0.415945327
0.013943356	0.19299244
0.014366869	0.11380628
0.015506857	0.077537983
0.017960427	0.147331898
0.013151338	0.190056715
0.013744344	0.165541457
0.029696272	1.249219137
0.017811371	0.496715915
0.0150616	0.169140279
0.030531434	0.392312555
0.014941673	0.185449277
0.012924607	0.436258132
0.013870734	0.28230112
0.019007604	0.212532053
0.033042238	0.371553924
0.017893218	0.065407704
0.012941177	0.130396376
0.015301808	0.189491578
0.018051503	0.260583608
0.024805104	0.263962718
0.018551134	0.351792979
0.014716899	0.04547809
0.015184123	0.232514053
0.018460068	0.317453612
0.014565827	0.45604578
0.013960785	0.098060978
0.014958887	0.213938042
0.013094434	0.051214193
0.01240236	0.066687322
0.016063349	0.169651882
0.014968602	0.179191089
0.013486371	0.056013774
0.018758587	0.164485569
0.014373999	0.419131465
0.024633937	0.576709664
0.020974068	0.61868857
0.014445779	0.349219753
0.01903268	0.338402261
0.013927067	0.087744877
0.016759407	0.400775879
0.019660365	0.372119536
0.014973263	0.275804687
0.019285291	0.703085285
0.031619755	2.271757944
0.013357844	0.179576235
0.014901961	0.584641197
0.01389804	0.054291298
0.01473969	0.178898982
0.017167147	0.238499782
0.013692257	0.281425039
0.014901961	0.432993635
0.016902371	1.255637055
0.020617589	0.450756782
0.029466648	1.559056145
0.029202748	0.552843339
0.014685023	0.152513644
0.017265314	0.52095766
0.015891473	0.294705014
0.026735727	0.015683002
0.016008045	0.1995235
0.03443193	1.223271933
0.013711968	0.409322496
0.02320646	0.2509327
0.013340664	0.096223944
0.015788577	0.101554355
0.013451403	0.282649421
0.019925809	0.640569856
0.013530711	0.241445812
0.013602085	0.459264845
0.018141837	0.752388367
0.025686275	0.326099665
0.014089469	0.166551179
0.014854427	0.271939839
0.013256985	0.076622283
0.020413483	1.098774075
0.013822835	0.136083132
0.015479877	0.353931826
0.014496947	0.173300436
0.024409156	1.384699421
0.016400513	0.411978108
0.014542484	0.281059045
0.014512892	0.310052386
0.014154996	0.224762998
0.014558974	0.483286079
0.015654131	0.026479384
0.014792388	0.182931109
0.016806723	0.315722277
0.018341826	0.09838366
0.014767709	0.342041035
0.020469051	0.292179181
0.016718267	0.109334694
0.021947875	1.20371
0.013507626	0.181508419
0.014102193	0.368425005
0.03470284	1.218758465
0.022638925	0.333903028
0.015483435	0.195633644
0.016028063	0.352341904
0.017584314	0.469019192
0.01558615	0.239771417
0.018892589	0.427587589
0.018487396	0.407504247
0.016016512	0.096380279
0.023348972	0.460060177
0.015746146	0.140918443
0.014895081	0.621103046
0.034593435	1.99902674
0.014194374	0.205643666
0.020288672	0.309699172
0.025851682	0.177088898
0.013773315	0.240620778
0.021632916	0.42453005
0.015751635	0.251878438
0.019473544	0.059035898
0.013854301	0.147083636
0.014602264	0.268939477
0.025000001	0.363410188
0.012278567	0.157017217
0.016537181	0.421450678
0.014293568	0.030982464
0.012695248	0.446432735
0.017238563	0.56013865
0.019271709	0.021721879
0.01474359	0.195335932
0.016239625	0.128567852
0.01558375	0.380875521
0.013560845	0.253999673
0.014083547	0.098784437
0.023202615	1.013545579
0.014139434	0.253393471
0.017420815	0.482614082
0.015206083	0.378602728
0.015595777	0.283450044
0.019425445	0.13599217
0.013705276	0.154230647
0.013624419	0.47603295
0.016993465	0.54561474
0.018431373	0.327505417
0.015298428	0.192198876
0.013853368	0.092148216
0.01363212	0.136358388
0.016006403	0.449719448
0.01688921	0.406605589
0.016286876	0.208165502
0.014277556	0.176472339
0.018051666	0.762182731
0.015266107	0.141036351
0.018789675	0.206442538
0.020265217	0.610347259
0.012895465	0.1855701
0.014797386	0.176705913
0.017945099	0.554050607
0.015088475	0.294219905
0.016243378	0.311510686
0.019574326	1.275544402
0.019628703	0.430369534
0.013654959	0.030636791
0.01709325	0.29675944
0.024366758	0.824133517
0.01924724	0.630191274
0.023172906	0.327112236
0.014166924	0.368096546
0.015063222	0.230397834
0.013225683	0.07647312
0.025248965	0.536019493
0.01271306	0.128070627
0.014726308	0.466138335
0.015448604	0.206418811
0.016239317	0.347047839
0.021568628	0.357467519
0.020057565	0.36901509
0.014677216	0.294755966
0.015318628	0.160792839
0.018380222	0.297101119
0.026474691	1.904233956
0.017387544	0.275302133
0.013836478	0.56298286
0.01413742	0.063296097
0.025113123	0.601436709
0.015359478	0.326920301
0.01834573	0.155300621
0.018079585	0.234512907
0.016060471	1.524193715
0.015126051	0.102845544
0.019011765	0.104758581
0.013097278	0.458627596
0.014984521	0.197444539
0.013863276	0.156957833
0.01550528	0.438345135
0.015487355	0.254636647
0.018971008	0.19446801
0.015816452	0.341917925
0.01689765	0.389376527
0.01385621	0.412118641
0.015006003	0.189322571
0.019255607	0.323707115
0.014491889	0.211472971
0.01580124	0.094470054
0.017410653	0.154868078
0.016495488	0.543274819
0.017607043	0.689596237
0.01377109	0.066958222
0.014724858	0.10449892
0.025913548	0.983412701
0.014772511	0.47292586
0.013430505	0.505572606
0.016568628	0.5023238
0.01935715	0.620121427
0.019096335	0.272009295
0.023428211	0.505659039
0.023023404	0.338464918
0.02169513	0.281658328
0.015774203	0.488642556
0.013522651	0.162628926
0.017619636	0.515198315
0.027853526	0.55322726
0.013973691	0.114154114
0.025141016	0.855002297
0.013805851	0.489929955
0.018300654	0.26782041
0.015356731	0.112489652
0.018954249	0.342860032
0.014270153	0.426624187
0.014895081	0.075346416
0.017087555	1.601613226
0.014614919	0.163336082
0.015189543	0.043676574
0.013333334	0.14110829
0.013541329	0.214500729
0.018204537	0.920128551
0.013194445	0.120045413
0.012626091	0.30631603
0.016896846	0.263032676
0.015837105	0.129826721
0.01337947	0.225962652
0.0261409	0.603479999
0.014285715	0.130367603
0.021903026	0.21320092
0.017346759	0.317541834
0.019473773	0.553300151
0.022084624	0.067515998
0.032301832	0.379208046
0.014271532	0.402999293
0.02189848	0.127504853
0.017442811	0.420141169
0.01682848	0.031854458
0.015874812	0.514791343
0.02369772	0.435826984
0.017852736	0.370032946
0.018181819	0.728132443
0.031904068	1.423629483
0.01466132	0.149563821
0.015827593	0.394798747
0.016099072	0.213956681
0.020892924	0.642725665
0.016265598	0.25768029
0.013044376	0.534964097
0.013140695	0.180398285
0.017460318	0.084334719
0.013574661	0.11520979
0.020223876	0.922104907
0.022091504	0.56596907
0.01306148	0.49501988
0.013429523	0.015311174
0.014565827	0.131748739
0.019915418	0.461309824
0.016023894	0.189314992
0.015686275	0.221432011
0.014034133	0.502867639
0.019419472	0.53567728
0.032352942	0.82632513
0.018330029	0.619106281
0.019607844	0.168848799
0.013527613	0.141718996
0.013023481	0.183265652
0.015555556	0.34090139
0.014779676	0.094529126
0.015255333	0.179508312
0.019135613	0.286986605
0.012385386	0.167688332
0.016699714	0.32411862
0.015016739	0.394682903
0.013404635	0.357161917
0.014145659	0.19721809
0.018054406	0.34248704
0.021381887	0.220945344
0.019331027	1.134444917
0.014570656	0.445468418
0.013647059	0.33438872
0.018529412	0.104970908
0.015896359	0.04538892
0.026177745	0.713456087
0.020762591	0.41539967
0.013628147	0.3916631
0.019193062	0.473578908
0.021270444	0.297018404
0.012628781	0.134631447
0.014799254	0.357105307
0.017338417	0.641289278
0.014237	0.34400393
0.021043189	0.245528077
0.021730986	0.650151215
0.021748604	0.848173127
0.021080823	0.609905937
0.01315988	0.146592969
0.01911594	0.520852679
0.015649795	0.165549138
0.018648311	0.784032623
0.014017522	0.297167412
0.014083711	0.148425493
0.028137075	0.783282402
0.019957025	0.842370657
0.018801744	0.4685683
0.018524065	0.282952126
0.013394091	0.135656885
0.014005603	0.336488798
0.016492077	0.235623439
0.014688683	0.190243389
0.013713002	0.015235521
0.014212001	0.093539621
0.015521734	0.389095983
0.012932833	0.196170571
0.01861138	0.444762077
0.015297651	0.672198368
0.013791797	0.413874563
0.025522877	0.651484934
0.014436756	0.518725609
0.014661028	0.049733249
0.014195431	0.007022914
0.033212935	0.387310801
0.017899783	0.371512004
0.016762784	0.454849801
0.014399043	0.057292598
0.012806802	0.427101039
0.017259463	0.368405704
0.03034472	0.165594397
0.017077176	0.90149201
0.015916956	0.62489671
0.019988295	0.240841061
0.012700126	0.211581793
0.015505973	0.307523366
0.01630719	0.347898073
0.01603746	0.206696246
0.016526611	0.946150977
0.018706334	0.403971685
0.015546219	0.420519517
0.012860439	0.038494765
0.017316018	1.045022334
0.013707826	0.51548954
0.013783502	0.263789765
0.017070358	0.074649187
0.020622838	0.294240091
0.017929695	0.713289274
0.01693784	0.077691774
0.021061292	0.535238342
0.014210833	0.074901541
0.017096664	0.296126873
0.014163336	0.250220206
0.017517906	0.143051314
0.01498471	0.346564429
0.029960184	0.910095877
0.014041746	0.119450945
0.017265796	0.223127658
0.014080299	0.162424152
0.017053796	0.611448701
0.013957079	0.080526015
0.013660849	0.104675403
0.014188949	0.048686912
0.01361015	0.206481081
0.022489961	0.446683765
0.014781298	0.219780561
0.016053922	0.199859537
0.028018751	0.810775465
0.019446281	0.268214732
0.018627452	0.455182946
0.019764707	0.311295407
0.014089884	0.285924694
0.013407526	0.157321513
0.014229692	0.077851969
0.012339419	0.176077556
0.015285531	0.143113353
0.017984069	0.465626278
0.014844059	0.180423648
0.013557423	0.074048386
0.015070782	0.805311749
0.016186341	0.226736061
0.013350021	0.26913744
0.014635855	0.198923357
0.014821677	0.04189804
0.013459836	0.512765773
0.019712141	0.427036328
0.013982421	0.206392184
0.022953182	0.416252439
0.023672015	0.541242482
0.016635707	1.497890939
0.016093077	0.75589485
0.013893558	0.05728705
0.013036566	0.235315507
0.020514244	0.954841675
0.022697905	0.123823888
0.015247293	0.090214565
0.01430983	0.063279015
0.019560879	0.522511874
0.011993889	0.320567093
0.014183856	0.158761246
0.014285715	0.152001126
0.013563133	0.355060947
0.015361411	0.381023089
0.020346942	0.891178336
0.015699705	0.321054275
0.013295075	0.151136923
0.02793957	1.496805336
0.013256985	0.328477746
0.01769821	0.237660479
0.014432169	0.200048571
0.017443481	0.269533888
0.018980393	0.114924876
0.013538749	0.17636125
0.014553377	0.141769064
0.015547459	0.223456326
0.016107949	0.376821331
0.014779554	0.277918632
0.018039216	0.511477495
0.021916109	0.248403812
0.015180266	0.245790557
0.014463668	0.202911341
0.015929473	0.355336473
0.019607844	0.164722696
0.016031698	0.335057087
0.020578899	0.773916843
0.016370809	0.439787571
0.012321982	0.407530289
0.016024828	0.12925179
0.014230541	0.073878437
0.017866401	0.636711275
0.023308034	0.77563927
0.016477469	0.745677522
0.016505064	0.482419822
0.015154062	0.524895662
0.015511983	0.147250623
0.015728442	0.395140853
0.02192312	0.99371348
0.028331106	0.416460041
0.014518148	0.193385476
0.015755992	0.439112652
0.032669365	0.216710874
0.012689076	0.247151349
0.012555611	0.152625969
0.014688479	0.253790566
0.026169113	1.418992595
0.01404588	0.170822988
0.030043574	0.953469504
0.01749623	1.180069482
0.014054481	0.216193977
0.015863521	0.992706574
0.017220802	1.114053771
0.020958606	0.219939369
0.015408806	0.365359624
0.016817497	0.351018376
0.017725491	0.543262946
0.014020663	0.100527891
0.013456363	0.392252181
0.01252451	0.222115614
0.021974917	0.820156367
0.015580287	0.235101589
0.015300214	0.419119122
0.016027281	0.384023063
0.030566748	1.025868321
0.016706336	0.346312883
0.013483522	0.124357781
0.013744165	0.134617962
0.015716675	0.2431089
0.01918493	1.254863808
0.017145806	0.928368859
0.01546841	0.043683355
0.014488849	0.441511149
0.013741695	0.167201434
0.013981245	1.158614362
0.013759297	0.045665926
0.014948554	0.360154518
0.017633153	0.421422181
0.014729795	0.121132362
0.034584179	0.625728121
0.019882192	0.102115716
0.014302192	0.098562554
0.014106754	0.372515499
0.020261439	0.467765262
0.015196079	0.1282677
0.018323192	0.404293806
0.030102977	0.299239869
0.017092745	0.833448154
0.021815934	0.55610604
0.017005681	0.357111645
0.013990462	0.102202097
0.025975665	0.336353379
0.016710465	0.459841032
0.014893618	0.106266244
0.033692171	1.148421034
0.017922542	0.299322358
0.018654754	0.588523447
0.022019243	0.215797681
0.015686275	0.205726603
0.014984856	0.16012916
0.014353703	0.317343149
0.018851541	0.129891275
0.01378741	0.034203511
0.020435331	0.318257649
0.012885154	0.675804124
0.014981274	0.206411683
0.013664216	0.247437565
0.013118581	0.16037812
0.019952467	0.353870284
0.014942971	0.178104688
0.019599969	1.217104831
0.021496492	1.303858499
0.015044564	0.241623205
0.023840803	2.411060739
0.017927171	0.231008048
0.014151748	0.150279557
0.022037134	0.451425829
0.016140351	0.201521271
0.019093983	0.235592865
0.017647059	0.48936362
0.013190731	0.196121304
0.022142065	1.384741756
0.019713515	0.425468215
0.017099632	0.493157085
0.015490197	0.859707316
0.019737841	0.568966539
0.016880662	0.150169439
0.02523272	0.536505438
0.019373102	0.673332291
0.025620916	0.634229628
0.017188152	0.99182417
0.020796198	0.507635845
0.018360072	0.110923054
0.017020417	0.835002209
0.01473337	0.155231862
0.018835414	0.376465894
0.015414483	0.241405072
0.015987934	0.84867317
0.015019023	0.679462383
0.017043741	0.805710451
0.015010143	0.126405937
0.01577278	0.872354413
0.013349179	0.613636047
0.013277311	0.257627779
0.018846374	0.358384027
0.015269087	0.133857107
0.018433589	0.359514199
0.014556863	0.298469959
0.014635133	0.228436654
0.015347866	0.529010545
0.01315112	0.060956317
0.017972534	0.53915154
0.026535166	0.778959754
0.013468339	0.138208282
0.01381507	0.507640481
0.017234597	0.279341063
0.015829529	0.662925942
0.016553663	0.542013399
0.025094483	0.52032078
0.014165182	0.059050967
0.017292251	0.127650099
0.015895679	0.390902904
0.014416975	0.864663984
0.015650946	0.808410213
0.016360295	0.71713871
0.014327823	0.214919453
0.016444589	0.735774436
0.024712365	1.305914719
0.013725491	0.236178802
0.025020426	0.606118267
0.027660895	0.424650082
0.015707941	0.479332167
0.017702035	0.548987654
0.021985078	0.742979423
0.013511587	0.476492092
0.014760961	0.174024596
0.013592806	0.064332941
0.015753502	0.176939992
0.019221629	0.156666394
0.023955433	0.862755249
0.020349762	0.898069608
0.020561153	0.605045204
0.018576916	0.504897149
0.012776724	0.125311633
0.015845043	0.16790882
0.015847435	0.592134444
0.01414999	0.286674306
0.01877451	0.342952908
0.01277311	0.201531494
0.018708401	0.430294853
0.014860682	0.110321472
0.026293038	2.27132251
0.044695446	1.502564142
0.02492279	0.69125568
0.024506672	0.532923943
0.015503877	0.038714632
0.014017522	0.125553153
0.016336002	0.35976506
0.013150327	0.088985795
0.013965845	0.158691677
0.014156863	0.184763448
0.019671782	0.944227743
0.017770465	0.43227396
0.0214365	0.666838751
0.016302228	0.352753664
0.014195431	0.116322612
0.016286044	0.318739761
0.01796972	0.1792018
0.014359428	0.539341256
0.015604999	0.426425514
0.016624041	0.48363083
0.01565923	0.237129779
0.016482533	0.163332205
0.016598268	0.343493273
0.018904356	1.216685456
0.032175839	0.470355243
0.013079585	0.226692268
0.021266038	0.11178327
0.015161734	0.37947995
0.015731179	0.892965198
0.031656208	0.159927844
0.013507626	0.021579916
0.013574661	0.45715022
0.016945757	0.338092951
0.020341705	0.156135279
0.012442508	0.449715369
0.013951735	0.07329921
0.015297112	0.188082315
0.014796507	0.546958306
0.019281046	0.224165045
0.0199187	0.976132056
0.01403611	0.163508823
0.018632751	0.173315171
0.014360277	0.141456421
0.013235295	0.175206993
0.01637027	0.095005656
0.016727942	0.363847846
0.016645934	0.894532659
0.023887633	1.069172674
0.021021433	0.856614553
0.017047931	0.046661377
0.0188585	0.430931423
0.019185792	0.741248047
0.015686275	0.587858453
0.016350114	0.903017574
0.030594301	0.926535662
0.025068018	0.059313304
0.01377255	0.275578745
0.018017277	0.348024487
0.013243331	0.124940229
0.019585044	0.138840647
0.014421253	0.269339066
0.015315316	0.189731273
0.022245056	0.724583084
0.021903076	1.473508607
0.01908357	0.400942421
0.01514393	0.291548963
0.017726017	0.683349452
0.016163015	0.88008584
0.015085785	0.945556142
0.013824771	0.392362092
0.011984314	0.202329569
0.041768608	1.846313569
0.016525218	1.178152873
0.019137256	1.282347493
0.013165267	0.379594255
0.019299805	0.473840533
0.01691592	0.151746969
0.012389884	0.198530971
0.01783811	0.505130084
0.012710085	0.175781133
0.018229995	0.361446386
0.014247862	0.307342949
0.018093164	0.33092508
0.013793104	0.624625983
0.017979077	0.758566518
0.022676299	0.86026096
0.020000001	0.991283783
0.012628171	0.19649615
0.013775767	0.316905059
0.02012464	0.022582172
0.026691968	0.677715735
0.026444924	0.747970594
0.013071896	0.06872542
0.013815435	0.349835793
0.016974241	0.350491813
0.01537002	0.28817491
0.017675895	0.095430602
0.024365629	0.249619902
0.013406293	0.101708177
0.018403583	0.338072802
0.016327986	0.634468581
0.01788381	1.057775346
0.018491485	1.224057277
0.018308389	0.631343701
0.023339187	0.3051328
0.014910131	0.198924065
0.016791582	0.453385867
0.029314268	2.248741109
0.012236747	0.190515147
0.014212979	0.893340812
0.018742043	0.633158865
0.014625851	0.206442625
0.014475914	0.153454596
0.015484522	1.007764353
0.016390146	0.371686401
0.016965503	0.607495099
0.014750672	0.039020519
0.014081168	0.186590018
0.019745443	0.531003355
0.014150327	0.205590911
0.016092438	0.762068287
0.012491739	0.220739928
0.018733609	1.518238901
0.01379429	0.152020471
0.018154289	0.525333671
0.015657858	0.168678049
0.030536333	0.143796465
0.014291939	0.252840323
0.017149959	0.860629615
0.012211903	0.122704352
0.017075164	0.187615173
0.018278116	1.318611723
0.021195601	0.363495082
0.020999368	0.515012463
0.026216413	0.654267527
0.015292713	1.005909772
0.026419479	0.408071869
0.0213683	0.7361607
0.016507398	0.478452992
0.021109411	0.363310003
0.021252373	0.359203673
0.013978107	0.134382839
0.018898624	0.790672426
0.039321835	2.509805911
0.012607015	0.044566641
0.021274197	0.369997929
0.037689254	1.108340363
0.023450189	0.158268235
0.015181841	0.358793894
0.01405955	0.085440636
0.015745246	0.216729989
0.013466519	0.154119104
0.01443543	0.225271448
0.018056776	0.367163303
0.017969871	0.645588167
0.013492855	0.182080135
0.031748966	0.881363644
0.018909482	0.16525562
0.021025278	0.824678811
0.018864098	0.333793469
0.01734486	0.251106266
0.01741082	0.361861811
0.020371786	0.082497567
0.018600592	0.375294635
0.027638205	0.364359098
0.022529797	0.830744252
0.015741638	0.819048253
0.014171123	0.323777639
0.021577501	0.303647899
0.016851303	0.558989976
0.016554977	0.070128963
0.012918109	0.340620071
0.013383703	0.11197072
0.020338571	1.163509505
0.014634147	1.013032371
0.017486339	1.08010241
0.019233312	0.549944213
0.021024596	0.786351439
0.020189754	0.38876847
0.014892806	0.638555291
0.018444301	0.055530635
0.015288819	0.647488378
0.014148842	0.656095883
0.021407152	0.783256718
0.018173966	0.202315548
0.014388291	0.038602059
0.031547676	1.260040299
0.014754417	0.238519567
0.014388804	0.78675734
0.018064008	0.744850712
0.014845939	0.348514292
0.014390452	0.652046534
0.031635082	0.445320494
0.014177979	0.208611372
0.012958227	0.026849978
0.012867647	0.332863387
0.02623167	0.353560805
0.015004263	0.067561518
0.013354532	0.322658675
0.013629059	0.657169181
0.019814923	0.36486849
0.018758171	0.275657739
0.022328007	0.844464129
0.01503268	0.403439999
0.027865394	1.04446443
0.015686275	0.112987725
0.015627744	0.393616407
0.021667448	0.514765051
0.016240219	1.373111508
0.019607844	1.368212523
0.014009662	0.369160991
0.022390038	0.345925484
0.014018481	0.186454844
0.032501752	0.578225501
0.016800601	0.390722825
0.014980393	0.936302512
0.018039216	0.37982579
0.014252583	0.255637608
0.027745214	0.59819203
0.013488844	0.2774805
0.017948246	1.130948582
0.01402715	0.082877803
0.013884084	0.603654319
0.021933425	0.407905529
0.025164144	0.666506256
0.016743152	0.24002632
0.014172687	0.209991829
0.024583952	1.719608785
0.013653929	0.184329579
0.01817466	0.666721083
0.022560832	0.430435242
0.058303713	1.822896532
0.014828928	0.132205621
0.02479172	0.520244712
0.018460718	0.330713726
0.013168725	0.333571625
0.014404717	0.743885962
0.030848276	0.837321148
0.021375311	0.261358201
0.013125912	0.10911881
0.013229389	0.088710287
0.015927191	0.037224008
0.022256443	0.852201144
0.014356548	0.144140374
0.012566845	0.38730148
0.032904206	0.329518518
0.019967621	1.037390667
0.019687876	0.612546933
0.013242399	0.042102323
0.022032086	0.740674128
0.017670683	0.761975383
0.014995858	0.364016981
0.021541012	1.100563108
0.012314459	0.414169
0.025976106	0.699964405
0.018239631	0.672315832
0.01592576	0.165714187
0.016951297	0.159386383
0.019709373	0.739607596
0.014705883	0.552147747
0.019912103	1.346641868
0.013403571	0.029742817
0.020462545	2.518609659
0.012858221	0.119414996
0.016817497	0.14979767
0.019690694	0.231409138
0.015604004	0.488586631
0.015130024	0.976277531
0.013007457	0.211533192
0.015599611	0.108130827
0.043554504	0.970499683
0.020508437	0.4320946
0.016430368	0.403840648
0.020712511	0.912970683
0.018150504	0.97011655
0.01491734	0.51235807
0.014353703	0.066187308
0.013152872	0.096441257
0.013803036	0.17089223
0.017914021	0.477332313
0.017409389	0.407038573
0.013308303	0.355639631
0.021389495	1.20027195
0.015595777	0.491665083
0.01352347	0.322936032
0.014262024	0.155961522
0.020106165	0.244047899
0.013284694	0.062306842
0.013381231	0.086730046
0.014197072	0.19920416
0.016410913	0.038028339
0.014636841	0.4056988
0.023049646	0.702966257
0.018120352	0.260735898
0.016543307	0.269714386
0.017418135	0.401843552
0.01321267	0.186382936
0.01882353	0.389452079
0.012885155	0.123922992
0.017547019	0.273491502
0.020858896	0.307785209
0.01627451	0.295750671
0.013513895	0.174196319
0.02055086	0.727885948
0.014583899	0.482065293
0.014882271	0.218479939
0.021078432	0.733239564
0.018950598	0.286920428
0.014489864	0.252113448
0.021420933	0.87397309
0.020184545	0.981366586
0.01376721	0.363075389
0.013172449	0.098497468
0.024533952	0.730972223
0.014832757	0.514336393
0.016119712	0.839992702
0.022965351	0.64247209
0.016253546	0.131448018
0.013900969	0.201972146
0.019285924	0.303758547
0.020967849	0.767818298
0.021574152	0.66968868
0.013949089	0.348841177
0.016356417	0.50502238
0.013405363	0.254459117
0.013940371	0.123772948
0.013198398	0.259935273
0.013810742	0.296670786
0.01368754	0.095430775
0.018935304	0.380553969
0.016683989	0.620092281
0.022717371	0.423139147
0.016226201	1.370596548
0.013389356	0.342963568
0.018927119	1.063108879
0.030837348	2.157215639
0.01948335	0.142782769
0.014468397	0.21493772
0.016466372	0.98344836
0.019566564	0.051949696
0.013805523	0.169531459
0.024989323	0.346248254
0.016820729	0.808404638
